"Date","Offer Name","Referral Domain","Country Name","Page Visits","Get It Now","Contact Me","Test Drive","Free Trial"
"2020-04-20","iics-winter","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-04-20","iics-winter","azuremarketplace.microsoft.com","United States","1","1","0","0","0"
"2020-04-20","informaica-dei-1040","azuremarketplace.microsoft.com","India","4","3","0","0","0"
"2020-04-20","informaica-deq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-20","informatica-data-quality","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-20","informatica-data-quality","www.google.com","India","1","0","0","0","0"
"2020-04-20","informatica-data-quality","www.google.com","United States","1","0","0","0","0"
"2020-04-20","informaticaedc1040","azuremarketplace.microsoft.com","Costa Rica","2","0","0","0","0"
"2020-04-20","informaticaedc1040","azuremarketplace.microsoft.com","India","1","1","0","0","0"
"2020-04-20","informaticaedc1040","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-04-20","informaticaedc1040","azuremarketplace.microsoft.com","United Kingdom","2","0","0","0","0"
"2020-04-20","informaticaedc1040","Referral domain not present","Costa Rica","2","0","0","0","0"
"2020-04-20","informaticaedp1040","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-04-20","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-20","informatica-idq-1040","www.google.com","United States","1","0","0","0","0"
"2020-04-20","powercenter","azuremarketplace.microsoft.com","United Kingdom","2","0","0","0","0"
"2020-04-20","powercenter","www.google.com","India","1","0","0","0","0"
"2020-04-20","powercenter","www.google.com","Italy","1","0","0","0","0"
"2020-04-20","powercenter","www.google.com","Philippines","1","0","0","0","0"
"2020-04-20","powercenter","www.informatica.com","Costa Rica","1","0","0","0","0"
"2020-04-20","powercenter","www.informatica.com","Netherlands","2","0","0","0","0"
"2020-04-20","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-04-21","enterprise_data_catalog_10_2_2","Referral domain not present","United States","1","0","0","0","0"
"2020-04-21","enterprise_data_catalog_10_2_2","www.google.com","Canada","1","0","0","0","0"
"2020-04-21","enterprise_data_catalog_10_2_2","www.google.com","Peru","1","0","0","0","0"
"2020-04-21","enterprise_data_catalog_10_2_2","www.google.it","Italy","1","0","0","0","0"
"2020-04-21","enterprise_data_catalog_10_2_2","www.informatica.com","Australia","1","0","0","0","0"
"2020-04-21","enterprise_data_catalog_10_2_2","www.informatica.com","Germany","2","0","0","0","0"
"2020-04-21","enterprise_data_catalog_10_2_2","www.informatica.com","United Kingdom","1","0","0","0","0"
"2020-04-21","iics-winter","azuremarketplace.microsoft.com","United Arab Emirates","2","0","0","0","0"
"2020-04-21","iics-winter","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-04-21","iics-winter","docs.microsoft.com","Germany","1","0","0","0","0"
"2020-04-21","informaica-dei-1040","azuremarketplace.microsoft.com","India","1","1","0","0","0"
"2020-04-21","informaica-dei-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-21","informaica-dei-1040","Referral domain not present","India","1","0","0","0","0"
"2020-04-21","informaica-dei-1040","Referral domain not present","United States","3","0","0","0","0"
"2020-04-21","informaica-dei-1040","www.google.com","Spain","1","0","0","0","0"
"2020-04-21","informaica-dei-1040","yandex.com","India","1","0","0","0","0"
"2020-04-21","informatica-data-quality","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-04-21","informatica-data-quality","Referral domain not present","Canada","1","0","0","0","0"
"2020-04-21","informatica-data-quality","www.informatica.com","Canada","1","0","0","0","0"
"2020-04-21","informatica-data-quality","www.informatica.com","United Arab Emirates","1","0","0","0","0"
"2020-04-21","informaticaedc1040","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-04-21","informaticaedc1040","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-04-21","informaticaedc1040","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-04-21","informaticaedc1040","azuremarketplace.microsoft.com","United Kingdom","2","0","0","0","0"
"2020-04-21","informaticaedc1040","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-04-21","informaticaedc1040","www.bing.com","Germany","1","0","0","0","0"
"2020-04-21","informaticaedp1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-04-21","informaticaedp1040","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-04-21","informatica-idq-1040","azure.microsoft.com","Australia","1","0","0","0","0"
"2020-04-21","informatica-idq-1040","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-04-21","informatica-idq-1040","azuremarketplace.microsoft.com","United Arab Emirates","3","0","0","0","0"
"2020-04-21","informatica-idq-1040","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-04-21","informatica-idq-1040","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-04-21","informatica-idq-1040","Referral domain not present","France","1","2","0","0","0"
"2020-04-21","informatica-idq-1040","Referral domain not present","United States","7","0","0","0","0"
"2020-04-21","powercenter","docs.microsoft.com","Germany","1","0","0","0","0"
"2020-04-21","powercenter","duckduckgo.com","United States","1","0","0","0","0"
"2020-04-21","powercenter","Referral domain not present","Russia","1","0","0","0","0"
"2020-04-21","powercenter","www.google.com","Italy","1","0","0","0","0"
"2020-04-21","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-04-21","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-04-21","powercenter-1040","azuremarketplace.microsoft.com","Finland","1","0","0","0","0"
"2020-04-21","powercenter-1040","r.search.yahoo.com","India","1","0","0","0","0"
"2020-04-22","big-data-management-10-2-2-byol","www.informatica.com","Spain","1","0","0","0","0"
"2020-04-22","big-data-management-10-2-2-byol","www.informatica.com","United Kingdom","1","0","0","0","0"
"2020-04-22","big-data-management-10-2-2-byol","www.informatica.com","United States","2","0","0","0","0"
"2020-04-22","big-data-management-byol","www.google.com","India","1","6","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Norway","3","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Spain","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","Referral domain not present","Germany","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","Referral domain not present","United States","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.google.com","Germany","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.google.com","India","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.google.com","Norway","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.google.com","United States","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.informatica.com","Australia","2","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.informatica.com","India","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.informatica.com","Korea","1","0","0","0","0"
"2020-04-22","enterprise_data_catalog_10_2_2","www.informatica.com","Netherlands","1","0","0","0","0"
"2020-04-22","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-22","iics-winter","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-04-22","iics-winter","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-04-22","iics-winter","www.google.com","United States","1","0","0","0","0"
"2020-04-22","informaica-dei-1040","azuremarketplace.microsoft.com","Spain","3","1","0","0","0"
"2020-04-22","informaica-dei-1040","Referral domain not present","Spain","1","0","0","0","0"
"2020-04-22","informatica-data-quality","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-04-22","informatica-data-quality","www.informatica.com","United States","1","0","0","0","0"
"2020-04-22","informaticaedc1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-04-22","informaticaedc1040","azuremarketplace.microsoft.com","Spain","1","0","0","0","0"
"2020-04-22","informaticaedc1040","azuremarketplace.microsoft.com","United States","4","0","0","0","0"
"2020-04-22","informaticaedc1040","Referral domain not present","Ireland","1","0","0","0","0"
"2020-04-22","informaticaedc1040","Referral domain not present","United States","16","0","0","0","0"
"2020-04-22","informaticaedc1040","www.google.com","Sweden","1","0","0","0","0"
"2020-04-22","informatica-idq-1040","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-04-22","powercenter","azuremarketplace.microsoft.com","Spain","1","0","0","0","0"
"2020-04-22","powercenter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-22","powercenter","Referral domain not present","Brazil","1","0","0","0","0"
"2020-04-22","powercenter","Referral domain not present","United States","1","0","0","0","0"
"2020-04-22","powercenter","www.bing.com","United States","1","0","0","0","0"
"2020-04-22","powercenter","www.google.com","Philippines","1","0","0","0","0"
"2020-04-22","powercenter","www.google.com","United States","2","0","0","0","0"
"2020-04-22","powercenter","www.informatica.com","France","1","0","0","0","0"
"2020-04-22","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-04-22","powercenter-1040","azuremarketplace.microsoft.com","India","1","1","0","0","0"
"2020-04-22","powercenter-1040","www.bing.com","United States","1","1","0","0","0"
"2020-04-23","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-04-23","big-data-management-10-2-2-byol","Referral domain not present","United States","1","0","0","0","0"
"2020-04-23","big-data-management-10-2-2-byol","www.informatica.com","India","1","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Belgium","3","1","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","Referral domain not present","Netherlands","1","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","www.google.com","Belgium","1","1","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","www.google.com","India","1","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","www.google.com","United States","1","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","www.informatica.com","Australia","1","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","www.informatica.com","Germany","2","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","www.informatica.com","Malaysia","1","0","0","0","0"
"2020-04-23","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-04-23","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","India","3","1","0","0","0"
"2020-04-23","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","India","1","0","0","0","0"
"2020-04-23","iics-winter","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-04-23","iics-winter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-23","informaica-dei-1040","azuremarketplace.microsoft.com","Hong Kong SAR","1","0","0","0","0"
"2020-04-23","informaica-dei-1040","azuremarketplace.microsoft.com","India","2","1","0","0","0"
"2020-04-23","informaica-dei-1040","www.google.com","Hong Kong SAR","1","0","0","0","0"
"2020-04-23","informatica-data-quality","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-04-23","informaticaedc1040","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-04-23","informaticaedc1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-04-23","informaticaedc1040","azuremarketplace.microsoft.com","Taiwan","3","0","0","0","0"
"2020-04-23","informaticaedc1040","azuremarketplace.microsoft.com","United Arab Emirates","3","3","0","0","0"
"2020-04-23","informaticaedc1040","Referral domain not present","Hong Kong SAR","1","0","0","0","0"
"2020-04-23","informaticaedc1040","Referral domain not present","United States","2","0","0","0","0"
"2020-04-23","informaticaedp1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-04-23","informatica-idq-1040","azuremarketplace.microsoft.com","Ireland","1","0","0","0","0"
"2020-04-23","powercenter","azuremarketplace.microsoft.com","Chile","1","0","0","0","0"
"2020-04-23","powercenter","Referral domain not present","Russia","1","0","0","0","0"
"2020-04-23","powercenter","www.google.com","Colombia","1","0","0","0","0"
"2020-04-23","powercenter","www.google.com","Hong Kong SAR","1","0","0","0","0"
"2020-04-23","powercenter","www.google.com","Italy","2","0","0","0","0"
"2020-04-23","powercenter","www.google.com","Taiwan","1","0","0","0","0"
"2020-04-23","powercenter","www.google.com","United Kingdom","1","0","0","0","0"
"2020-04-23","powercenter-1040","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-04-23","powercenter-1040","azuremarketplace.microsoft.com","Hong Kong SAR","1","1","0","0","0"
"2020-04-23","powercenter-1040","azuremarketplace.microsoft.com","Philippines","2","0","0","0","0"
"2020-04-23","powercenter-1040","azuremarketplace.microsoft.com","United Kingdom","5","1","0","0","0"
"2020-04-23","powercenter-1040","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-04-23","powercenter-1040","login.microsoftonline.com","Russia","2","4","0","0","0"
"2020-04-23","powercenter-1040","Referral domain not present","Philippines","2","0","0","0","0"
"2020-04-23","powercenter-1040","Referral domain not present","Russia","2","2","0","0","0"
"2020-04-23","powercenter-1040","www.bing.com","Taiwan","3","0","0","0","0"
"2020-04-23","powercenter-1040","www.google.com","Philippines","1","0","0","0","0"
